CVE,CVSS version,CVSS,EPSS,EPSS percentile
CVE-2011-0065,cvssMetricV2,10.0,0.828450000,0.992070000
CVE-2011-0073,cvssMetricV2,10.0,0.811610000,0.991220000
CVE-2011-1248,cvssMetricV2,9.3,0.894190000,0.995380000
CVE-2011-2089,cvssMetricV2,9.3,0.706830000,0.986080000
CVE-2011-1213,cvssMetricV2,9.3,0.817740000,0.991500000
CVE-2011-2217,cvssMetricV2,9.3,0.882520000,0.994680000
CVE-2011-1255,cvssMetricV2,9.3,0.795280000,0.990360000
CVE-2011-1260,cvssMetricV2,9.3,0.824970000,0.991910000
CVE-2011-2110,cvssMetricV2,10.0,0.914250000,0.996570000
CVE-2011-2371,cvssMetricV2,10.0,0.829960000,0.992110000
CVE-2011-1865,cvssMetricV2,10.0,0.894310000,0.995390000
CVE-2011-1866,cvssMetricV2,10.0,0.752550000,0.988270000
CVE-2011-0222,cvssMetricV2,9.3,0.772400000,0.989210000
CVE-2011-2882,cvssMetricV2,9.3,0.750170000,0.988140000
CVE-2011-2140,cvssMetricV2,10.0,0.898350000,0.995610000
CVE-2011-0257,cvssMetricV2,9.3,0.847500000,0.992950000
CVE-2011-2950,cvssMetricV2,9.3,0.715470000,0.986490000
CVE-2011-2595,cvssMetricV2,10.0,0.735350000,0.987370000
CVE-2011-3322,cvssMetricV2,10.0,0.750510000,0.988170000
CVE-2011-3492,cvssMetricV2,10.0,0.782990000,0.989780000
CVE-2011-3494,cvssMetricV2,10.0,0.777210000,0.989480000
CVE-2011-3497,cvssMetricV2,10.0,0.733870000,0.987310000
CVE-2011-3587,cvssMetricV2,9.3,0.905920000,0.996030000
CVE-2011-1996,cvssMetricV2,9.3,0.826240000,0.991970000
CVE-2011-1999,cvssMetricV2,9.3,0.724280000,0.986890000
CVE-2011-2003,cvssMetricV2,9.3,0.707360000,0.986090000
CVE-2011-3167,cvssMetricV2,10.0,0.774620000,0.989320000
CVE-2011-3402,cvssMetricV2,9.3,0.926660000,0.997490000
CVE-2011-4051,cvssMetricV2,10.0,0.724870000,0.986920000
CVE-2011-2653,cvssMetricV2,10.0,0.868140000,0.993910000
CVE-2011-3400,cvssMetricV2,9.3,0.852070000,0.993190000
CVE-2011-4862,cvssMetricV2,10.0,0.925850000,0.997440000
CVE-2011-5001,cvssMetricV2,10.0,0.747060000,0.987970000
CVE-2011-5003,cvssMetricV2,10.0,0.747060000,0.987970000
CVE-2011-5007,cvssMetricV2,10.0,0.811150000,0.991180000
CVE-2011-5010,cvssMetricV2,10.0,0.840550000,0.992610000
CVE-2011-5046,cvssMetricV2,9.3,0.740860000,0.987620000
CVE-2012-0013,cvssMetricV2,9.3,0.874760000,0.994280000
CVE-2011-4789,cvssMetricV2,10.0,0.777940000,0.989530000
CVE-2012-0267,cvssMetricV2,9.3,0.700250000,0.985790000
CVE-2011-3659,cvssMetricV2,9.3,0.774710000,0.989330000
CVE-2012-0500,cvssMetricV2,10.0,0.748530000,0.988060000
CVE-2012-0002,cvssMetricV2,9.3,0.883920000,0.994760000
CVE-2012-0124,cvssMetricV2,10.0,0.750050000,0.988140000
CVE-2011-3175,cvssMetricV2,10.0,0.722570000,0.986820000
CVE-2011-3176,cvssMetricV2,10.0,0.722570000,0.986820000
CVE-2012-0177,cvssMetricV2,9.3,0.703410000,0.985940000
CVE-2012-1182,cvssMetricV2,10.0,0.787890000,0.989980000
CVE-2012-0202,cvssMetricV2,10.0,0.741060000,0.987630000
CVE-2012-0779,cvssMetricV2,9.3,0.900670000,0.995760000
CVE-2012-0143,cvssMetricV2,9.3,0.711620000,0.986320000
CVE-2012-2611,cvssMetricV2,9.3,0.776640000,0.989430000
CVE-2012-0297,cvssMetricV2,10.0,0.894610000,0.995400000
CVE-2012-0299,cvssMetricV2,10.0,0.822700000,0.991840000
CVE-2012-1875,cvssMetricV2,9.3,0.847700000,0.992960000
CVE-2012-1876,cvssMetricV2,9.3,0.874900000,0.994290000
CVE-2012-3811,cvssMetricV2,10.0,0.773690000,0.989290000
CVE-2012-2953,cvssMetricV2,10.0,0.818870000,0.991600000
CVE-2012-4177,cvssMetricV2,10.0,0.788170000,0.990000000
CVE-2012-4598,cvssMetricV2,9.3,0.706890000,0.986080000
CVE-2011-5124,cvssMetricV2,10.0,0.702480000,0.985900000
CVE-2012-4876,cvssMetricV2,10.0,0.730680000,0.987200000
CVE-2011-5165,cvssMetricV2,9.3,0.777140000,0.989470000
CVE-2012-4924,cvssMetricV2,9.3,0.804550000,0.990850000
CVE-2012-3993,cvssMetricV2,9.3,0.773240000,0.989250000
CVE-2012-5088,cvssMetricV2,10.0,0.794570000,0.990320000
CVE-2011-5227,cvssMetricV2,10.0,0.779990000,0.989620000
CVE-2012-5692,cvssMetricV2,10.0,0.830340000,0.992130000
CVE-2012-3752,cvssMetricV2,9.3,0.790740000,0.990120000
CVE-2012-3753,cvssMetricV2,9.3,0.780560000,0.989670000
CVE-2012-3569,cvssMetricV2,9.3,0.806350000,0.990980000
CVE-2012-5896,cvssMetricV2,10.0,0.812540000,0.991270000
CVE-2012-4956,cvssMetricV2,10.0,0.704800000,0.985980000
CVE-2012-6066,cvssMetricV2,9.3,0.712440000,0.986370000
CVE-2012-3274,cvssMetricV2,10.0,0.709990000,0.986240000
CVE-2012-5691,cvssMetricV2,9.3,0.802010000,0.990690000
CVE-2012-0432,cvssMetricV2,10.0,0.851770000,0.993160000
CVE-2013-0753,cvssMetricV2,9.3,0.872020000,0.994140000
CVE-2013-0757,cvssMetricV2,9.3,0.745720000,0.987870000
CVE-2013-0758,cvssMetricV2,9.3,0.877200000,0.994400000
CVE-2013-0928,cvssMetricV2,9.3,0.763080000,0.988810000
CVE-2012-5958,cvssMetricV2,10.0,0.884330000,0.994780000
CVE-2012-5959,cvssMetricV2,10.0,0.823900000,0.991890000
CVE-2012-5961,cvssMetricV2,10.0,0.704970000,0.985990000
CVE-2012-5962,cvssMetricV2,10.0,0.704970000,0.985990000
CVE-2012-5963,cvssMetricV2,10.0,0.704970000,0.985990000
CVE-2012-5964,cvssMetricV2,10.0,0.704970000,0.985990000
CVE-2013-0230,cvssMetricV2,10.0,0.773790000,0.989290000
CVE-2013-0634,cvssMetricV2,9.3,0.902540000,0.995870000
CVE-2013-0025,cvssMetricV2,9.3,0.860520000,0.993590000
CVE-2012-6275,cvssMetricV2,10.0,0.728790000,0.987100000
CVE-2013-1493,cvssMetricV2,10.0,0.919040000,0.996880000
CVE-2013-1488,cvssMetricV2,10.0,0.913640000,0.996520000
CVE-2012-5201,cvssMetricV2,10.0,0.725830000,0.986980000
CVE-2013-1080,cvssMetricV2,10.0,0.729160000,0.987120000
CVE-2013-2730,cvssMetricV2,10.0,0.778860000,0.989560000
CVE-2013-1017,cvssMetricV2,9.3,0.756290000,0.988470000
CVE-2013-2333,cvssMetricV2,10.0,0.818270000,0.991550000
CVE-2013-2460,cvssMetricV2,9.3,0.914230000,0.996570000
CVE-2013-2343,cvssMetricV2,10.0,0.756000000,0.988460000
CVE-2013-1965,cvssMetricV2,9.3,0.926090000,0.997460000
CVE-2013-1966,cvssMetricV2,9.3,0.925760000,0.997420000
CVE-2013-2134,cvssMetricV2,9.3,0.925600000,0.997400000
CVE-2013-2135,cvssMetricV2,9.3,0.911340000,0.996370000
CVE-2013-4798,cvssMetricV2,10.0,0.802030000,0.990700000
CVE-2013-4800,cvssMetricV2,9.3,0.722870000,0.986830000
CVE-2013-2367,cvssMetricV2,10.0,0.820930000,0.991720000
CVE-2013-5019,cvssMetricV2,10.0,0.825830000,0.991950000
CVE-2013-1710,cvssMetricV2,10.0,0.792230000,0.990180000
CVE-2013-3184,cvssMetricV2,9.3,0.783940000,0.989840000
CVE-2013-4983,cvssMetricV2,10.0,0.928780000,0.997680000
CVE-2013-3205,cvssMetricV2,9.3,0.848610000,0.993020000
CVE-2013-4811,cvssMetricV2,10.0,0.805170000,0.990900000
CVE-2013-3893,cvssMetricV2,9.3,0.798070000,0.990500000
CVE-2013-5486,cvssMetricV2,10.0,0.886770000,0.994900000
CVE-2013-2068,cvssMetricV2,9.4,0.768690000,0.989070000
CVE-2013-0742,cvssMetricV2,9.3,0.769560000,0.989100000
CVE-2013-4822,cvssMetricV2,10.0,0.740630000,0.987600000
CVE-2013-4837,cvssMetricV2,10.0,0.756000000,0.988460000
CVE-2013-3918,cvssMetricV2,9.3,0.848520000,0.993010000
CVE-2013-3623,cvssMetricV2,10.0,0.818300000,0.991560000
CVE-2013-5331,cvssMetricV2,9.3,0.876930000,0.994370000
CVE-2013-6810,cvssMetricV2,10.0,0.744290000,0.987820000
CVE-2013-2751,cvssMetricV2,10.0,0.834890000,0.992360000
CVE-2013-4988,cvssMetricV2,9.3,0.811450000,0.991190000
CVE-2012-0261,cvssMetricV2,10.0,0.864510000,0.993750000
CVE-2012-0262,cvssMetricV2,10.0,0.911460000,0.996380000
CVE-2013-6194,cvssMetricV2,10.0,0.773240000,0.989260000
CVE-2013-6955,cvssMetricV2,10.0,0.881810000,0.994660000
CVE-2014-0980,cvssMetricV2,9.3,0.821600000,0.991780000
CVE-2013-4710,cvssMetricV2,9.3,0.776980000,0.989460000
CVE-2014-2206,cvssMetricV2,10.0,0.766430000,0.988960000
CVE-2014-2299,cvssMetricV2,9.3,0.727000000,0.987020000
CVE-2014-2321,cvssMetricV2,10.0,0.941510000,0.999060000
CVE-2013-3928,cvssMetricV2,9.3,0.768680000,0.989060000
CVE-2014-0307,cvssMetricV2,9.3,0.874010000,0.994240000
CVE-2014-0514,cvssMetricV2,9.3,0.902900000,0.995880000
CVE-2014-0515,cvssMetricV2,10.0,0.915970000,0.996680000
CVE-2013-4730,cvssMetricV2,10.0,0.757060000,0.988520000
CVE-2014-3791,cvssMetricV2,10.0,0.780370000,0.989640000
CVE-2014-3936,cvssMetricV2,10.0,0.862850000,0.993690000
CVE-2014-3913,cvssMetricV2,10.0,0.787370000,0.989970000
CVE-2014-1773,cvssMetricV2,9.3,0.728930000,0.987110000
CVE-2014-3804,cvssMetricV2,10.0,0.804240000,0.990830000
CVE-2013-6221,cvssMetricV2,10.0,0.841440000,0.992650000
CVE-2014-2623,cvssMetricV2,10.0,0.898350000,0.995610000
CVE-2014-3914,cvssMetricV2,10.0,0.796380000,0.990450000
CVE-2014-0556,cvssMetricV2,10.0,0.878430000,0.994470000
CVE-2014-2624,cvssMetricV2,10.0,0.805000000,0.990880000
CVE-2014-6277,cvssMetricV2,10.0,0.840340000,0.992600000
CVE-2014-7186,cvssMetricV2,10.0,0.890830000,0.995150000
CVE-2014-7187,cvssMetricV2,10.0,0.900990000,0.995780000
CVE-2014-6278,cvssMetricV2,10.0,0.892230000,0.995250000
CVE-2014-7205,cvssMetricV2,10.0,0.832270000,0.992250000
CVE-2014-0569,cvssMetricV2,9.3,0.917320000,0.996750000
CVE-2014-3828,cvssMetricV2,10.0,0.785880000,0.989910000
CVE-2014-3829,cvssMetricV2,10.0,0.862440000,0.993670000
CVE-2014-6321,cvssMetricV2,10.0,0.927230000,0.997530000
